time,pos_x,pos_y,pos_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
9.160000000000032117e+00,1.802554632366324183e+00,-5.778562707499594886e-01,2.539477069179032043e+00,-8.653924489757067184e-02,-2.337604053926638833e-03,9.749781865897224620e+00,2.332209474831357585e-02,-2.182031828764061446e-02,-9.046573680335198153e-01
9.165000000000032898e+00,1.800876294768618546e+00,-5.796871387669059184e-01,2.538962593318677019e+00,-9.637079143765446554e-02,-1.137869985280918171e-03,9.731251893833759326e+00,2.220698943707996934e-02,-2.081906419100100838e-02,-9.073743135849753338e-01
9.170000000000033680e+00,1.799191009248205075e+00,-5.815090672299129126e-01,2.538446041820272558e+00,-1.095292912801441032e-01,3.592613659706052950e-03,9.738478660351972849e+00,2.316389126149626110e-02,-2.169933185292667599e-02,-9.111864429838685275e-01
9.175000000000034461e+00,1.797498781615829655e+00,-5.833220290186130752e-01,2.537927416694545357e+00,-1.218769826291839636e-01,8.146862315104556537e-03,9.726579473071888415e+00,2.328262381380707263e-02,-2.010806195186040299e-02,-9.116152654924478682e-01
9.180000000000035243e+00,1.795799617834770601e+00,-5.851259972024861478e-01,2.537406719966665225e+00,-1.244465923513142364e-01,-9.371745694185557463e-04,9.730771203460843566e+00,2.287831188483061343e-02,-1.973204037451446388e-02,-9.156932594560850402e-01
9.185000000000036025e+00,1.794093524027606801e+00,-5.869209450277530493e-01,2.536883953676014603e+00,-1.409848741826073559e-01,-5.438165369051990369e-03,9.743381147312122792e+00,2.366673660247088640e-02,-2.068315417334458048e-02,-9.181017844811920625e-01
9.190000000000036806e+00,1.792380506481273228e+00,-5.887068459037195778e-01,2.536359119875870149e+00,-1.172873437020422460e-01,2.896136133105764801e-02,9.774684193048910785e+00,2.212604035797982940e-02,-2.140792091504174419e-02,-9.198829754902124733e-01
9.195000000000037588e+00,1.790660571650329880e+00,-5.904836733887499634e-01,2.535832220632997291e+00,-1.230397289440254283e-01,-5.639985257682944781e-04,9.722326271857722801e+00,2.391072747227511799e-02,-1.945769971543129945e-02,-9.242789529608689270e-01
9.200000000000038369e+00,1.788933726158389970e+00,-5.922514011760540154e-01,2.535303258027166162e+00,-1.358425445772045437e-01,-9.460947212493017039e-03,9.756587503667452310e+00,2.296734818673646511e-02,-2.027151276632182392e-02,-9.258895032082323784e-01
9.205000000000039151e+00,1.787199976797679835e+00,-5.940100030794761565e-01,2.534772234150592496e+00,-1.388884183038951448e-01,6.130399891320159091e-03,9.721752369432813623e+00,2.283132487139236805e-02,-2.084197779969078693e-02,-9.269808620113607622e-01
9.210000000000039933e+00,1.785459330526729227e+00,-5.957594530194744165e-01,2.534239151107308352e+00,-1.468257946310625728e-01,1.032142842162015600e-02,9.739688862492416277e+00,2.207462476034674145e-02,-1.936559968192948233e-02,-9.310586587579502416e-01
9.215000000000040714e+00,1.783711794466209755e+00,-5.974997250094760126e-01,2.533704011012475998e+00,-1.125506447401837112e-01,-3.331400357116650907e-03,9.751284437413879402e+00,2.074986225298774273e-02,-1.975290209200091310e-02,-9.311696048125200909e-01
9.220000000000041496e+00,1.781957375892971207e+00,-5.992307931427914847e-01,2.533166815991648502e+00,-1.013804387089922709e-01,1.435823110312993769e-02,9.736585735170965705e+00,2.264629572596491350e-02,-1.900446529207279120e-02,-9.348254281661201315e-01
9.225000000000042277e+00,1.780196082232343713e+00,-6.009526315802641294e-01,2.532627568179989463e+00,-1.232574242342044102e-01,1.070887516419057875e-03,9.743662771202938444e+00,2.519214026906119522e-02,-1.775036143728346907e-02,-9.373427628174305637e-01
9.230000000000043059e+00,1.778427921048798988e+00,-6.026652145388211590e-01,2.532086269721460781e+00,-1.154811772341866605e-01,3.079902408900752481e-03,9.732438333394965113e+00,2.339794301926019157e-02,-1.916828260569489878e-02,-9.391100508576754047e-01
9.235000000000043840e+00,1.776652900035087690e+00,-6.043685162810831235e-01,2.531542922767989090e+00,-1.150471770480550049e-01,1.556786764840475436e-02,9.771969623352436685e+00,2.180140179274423981e-02,-2.095554894117135011e-02,-9.411864039098430945e-01
9.240000000000044622e+00,1.774871026999986556e+00,-6.060625111061753723e-01,2.530997529478625108e+00,-1.139300771701979437e-01,3.404622422557766065e-03,9.715375692842068034e+00,2.384869964993400343e-02,-1.826716412216552315e-02,-9.432194202177992537e-01
9.245000000000045404e+00,1.773082309854812744e+00,-6.077471733418695621e-01,2.530450092018699859e+00,-1.072464620925054207e-01,-1.795986211467727467e-02,9.732531150750045157e+00,2.310910501642572321e-02,-2.033052787448293847e-02,-9.465757364204190338e-01
9.250000000000046185e+00,1.771286756598876577e+00,-6.094224773381672344e-01,2.529900612558998674e+00,-1.154514984702962738e-01,1.913340164564911183e-02,9.735789139292128525e+00,2.244883584424560083e-02,-2.075171016205041435e-02,-9.474882855616041377e-01
9.255000000000046967e+00,1.769484375304057666e+00,-6.110883974624197190e-01,2.529349093274956495e+00,-1.111308470856800512e-01,1.236216714108307087e-02,9.757972993261939010e+00,2.343952491835574539e-02,-2.054978081165197493e-02,-9.503209387149055276e-01
9.260000000000047748e+00,1.767675174098706892e+00,-6.127449080960596373e-01,2.528795536345890049e+00,-1.166580548629311265e-01,-1.207585390771865122e-02,9.743945264446585597e+00,2.407698201848241376e-02,-1.977112297936490029e-02,-9.527408710094479316e-01
9.265000000000048530e+00,1.765859161151080547e+00,-6.143919836329969630e-01,2.528239943954275759e+00,-9.494729924474079596e-02,1.445690047029062064e-02,9.724560260271054801e+00,2.312452783908203538e-02,-2.049341735895882782e-02,-9.551228323985185842e-01
9.270000000000049312e+00,1.764036344652524457e+00,-6.160295984797151680e-01,2.527682318285083163e+00,-1.108872947920225283e-01,8.028290108655676896e-03,9.740852523050834932e+00,2.378920075431499928e-02,-1.968437789982662237e-02,-9.574898205418266306e-01
9.275000000000050093e+00,1.762206732800626119e+00,-6.176577270570774436e-01,2.527122661525175396e+00,-1.138051019797817059e-01,1.558765920967346286e-02,9.724875802781633993e+00,2.320685642598187617e-02,-1.946977081356256883e-02,-9.571462428576890114e-01
9.280000000000050875e+00,1.760370333782559360e+00,-6.192763438038340063e-01,2.526560975862783387e+00,-1.174608793580353278e-01,-1.979052781442076220e-02,9.722931210970193305e+00,2.196248580581485269e-02,-2.095171389034429857e-02,-9.597437382193073629e-01
9.285000000000051656e+00,1.758527155758839333e+00,-6.208854231817982905e-01,2.525997263487061772e+00,-1.176704826304866419e-01,-2.066183753149913524e-02,9.752227969361412008e+00,2.180703636296132605e-02,-2.014077228676323938e-02,-9.628827323558017959e-01
9.290000000000052438e+00,1.756677206847705008e+00,-6.224849396826395154e-01,2.525431526587735398e+00,-1.444090310980392644e-01,1.413604086769697926e-02,9.749007266726595233e+00,2.430796331414947220e-02,-1.988113740828117287e-02,-9.641068995316790513e-01
9.295000000000053220e+00,1.754820495110335887e+00,-6.240748678362159074e-01,2.524863767354838195e+00,-1.205322099030543548e-01,2.460229243225180509e-02,9.697434155821794022e+00,2.435776396955426776e-02,-1.914089409068741449e-02,-9.676220532638095673e-01
9.300000000000054001e+00,1.752957028537102779e+00,-6.256551822203565427e-01,2.524293987978551090e+00,-1.180220914340519012e-01,-1.654158681914723317e-02,9.722839750052092000e+00,2.385456196607227755e-02,-1.789518117843912071e-02,-9.691484256842701761e-01
9.305000000000054783e+00,1.751086815035037381e+00,-6.272258574719765667e-01,2.523722190649142938e+00,-1.050548164059685596e-01,-7.726511819077194233e-03,9.745973386841905395e+00,2.495082491787574061e-02,-1.596364010399456065e-02,-9.715398983736864835e-01
9.310000000000055564e+00,1.749209862416690742e+00,-6.287868682993963398e-01,2.523148377557012711e+00,-1.405713818495079592e-01,-4.382668885688429869e-03,9.720407142529561284e+00,2.249487446695980566e-02,-1.892061373074592837e-02,-9.718646252597575863e-01
9.315000000000056346e+00,1.747326178390533613e+00,-6.303381894957172937e-01,2.522572550892836940e+00,-1.360951379211386703e-01,-4.779868527558626609e-03,9.739287564335466385e+00,2.567701058476912906e-02,-1.851687500792505506e-02,-9.730776457620375908e-01
9.320000000000057128e+00,1.745435770553031229e+00,-6.318797959530939590e-01,2.521994712847817954e+00,-1.263489802890533642e-01,-9.411220445110033556e-03,9.735914757878729731e+00,2.476330804140814551e-02,-1.935061288772809904e-02,-9.758393612412821216e-01
9.325000000000057909e+00,1.743538646382505330e+00,-6.334116626777278602e-01,2.521414865614032941e+00,-1.231104664483329281e-01,1.134777335565667622e-02,9.739819542100020655e+00,2.274984820725972981e-02,-1.994185133046759775e-02,-9.772864747005777231e-01
9.330000000000058691e+00,1.741634813234870238e+00,-6.349337648054012018e-01,2.520833011384878475e+00,-1.391057470466090518e-01,-8.396685576839259604e-03,9.707878152685562867e+00,2.491905786725648678e-02,-1.766466762894312523e-02,-9.797101136441765945e-01
9.335000000000059472e+00,1.739724278341308938e+00,-6.364460776173580525e-01,2.520249152355605204e+00,-1.188381437577976929e-01,1.862173193927815079e-02,9.729416978405287963e+00,2.476589440715239177e-02,-1.668366770515501002e-02,-9.809601502625769909e-01
9.340000000000060254e+00,1.737807048807927357e+00,-6.379485765563372990e-01,2.519663290723936910e+00,-8.686708014010632861e-02,-1.376097796119156620e-02,9.721961368931168579e+00,2.261249555898855318e-02,-1.687528021325597830e-02,-9.810672167848966119e-01
9.345000000000061036e+00,1.735883131617400377e+00,-6.394412372425569702e-01,2.519075428690764618e+00,-1.017483710614949799e-01,6.920269649534372194e-03,9.751352149275712478e+00,2.460049397359360263e-02,-1.714756387003271362e-02,-9.843303587430581869e-01
9.350000000000061817e+00,1.733952533632596493e+00,-6.409240354894504277e-01,2.518485568460910429e+00,-1.093114832478851994e-01,-9.827474147350661292e-04,9.741578800441144992e+00,2.349361988084313832e-02,-1.745489234751863156e-02,-9.860124624293589157e-01
9.355000000000062599e+00,1.732015261602142697e+00,-6.423969473189556911e-01,2.517893712243945981e+00,-1.111777802729179698e-01,1.297990776490401009e-03,9.756976785714456923e+00,2.432901296723043519e-02,-1.687783822596179706e-02,-9.878582957928686570e-01
9.360000000000063380e+00,1.730071322167864745e+00,-6.438599489761651640e-01,2.517299862255059306e+00,-1.115260665510396237e-01,-4.307315795565576453e-04,9.748736722319078396e+00,2.517422481498557754e-02,-1.796739241591733052e-02,-9.888738264628363916e-01
9.365000000000064162e+00,1.728120721874013332e+00,-6.453130169431492424e-01,2.516704020715957668e+00,-1.148843161078507147e-01,3.893542831610317338e-03,9.736386121060398580e+00,2.197392520487764095e-02,-1.691464606617161179e-02,-9.907176718467759491e-01
9.370000000000064944e+00,1.726163467178162714e+00,-6.467561279517765049e-01,2.516106189855791708e+00,-1.132401220670066627e-01,1.087625392093982766e-03,9.750870183295500482e+00,2.581308619387629594e-02,-1.400119836661989879e-02,-9.917396943516899599e-01
9.375000000000065725e+00,1.724199564463647194e+00,-6.481892589953655026e-01,2.515506371912091588e+00,-1.315861214267896040e-01,9.589108229769159261e-03,9.739665544705577105e+00,2.450016288661823957e-02,-1.309338701043858549e-02,-9.926894158467819418e-01
9.380000000000066507e+00,1.722229020053376969e+00,-6.496123873390178272e-01,2.514904569131700907e+00,-1.229925244403929363e-01,1.720718799999143567e-02,9.752172953895795970e+00,2.377866743104148015e-02,-1.534139265727605186e-02,-9.939845130359880043e-01
9.385000000000067288e+00,1.720251840224859441e+00,-6.510254905284955651e-01,2.514300783771697745e+00,-1.452001847442653260e-01,-1.647146750150790817e-02,9.757576218085556974e+00,2.463328371731735716e-02,-1.673825728567124652e-02,-9.946374229588617055e-01
9.390000000000068070e+00,1.718268031226234838e+00,-6.524285463975272314e-01,2.513695018100284617e+00,-1.082895981728736190e-01,-3.705103579826221627e-02,9.759670857597697591e+00,2.328706161976012642e-02,-1.359030401779800362e-02,-9.958986125838428238e-01
9.395000000000068852e+00,1.716277599293118072e+00,-6.538215330734429287e-01,2.513087274397642013e+00,-1.569494745482006015e-01,9.069634735188143032e-03,9.756585943908625325e+00,2.445366455401120839e-02,-1.266639486166874773e-02,-9.994660038743483632e-01
9.400000000000069633e+00,1.714280550666031688e+00,-6.552044289810621258e-01,2.512477554956729087e+00,-1.320289424410347467e-01,-5.284060209892346704e-03,9.724831697140849940e+00,2.368940198829290814e-02,-1.417339130143683776e-02,-9.995454588098130477e-01
9.405000000000070415e+00,1.712276891608201179e+00,-6.565772128447768807e-01,2.511865862084020407e+00,-9.500836027203686529e-02,4.627747051448706603e-04,9.740589931680100122e+00,2.203972760597743344e-02,-1.344920267361595333e-02,-1.001335264775180534e+00
9.410000000000071196e+00,1.710266628423484425e+00,-6.579398636887995311e-01,2.511252198100168531e+00,-1.248507265710934039e-01,-2.003831791978260939e-03,9.756531035526560203e+00,2.361337277664258757e-02,-1.349387282637737155e-02,-1.000845398733531066e+00
9.415000000000071978e+00,1.708249767474195879e+00,-6.592923608355630849e-01,2.510636565340584436e+00,-1.062104565888614266e-01,-1.944651971164269508e-02,9.735038433096896426e+00,2.239575592769023349e-02,-1.122693736142934239e-02,-1.002162082329576043e+00
9.420000000000072760e+00,1.706226315198595911e+00,-6.606346839022885220e-01,2.510018966155924236e+00,-1.346170567116652117e-01,-6.146846153787645026e-03,9.721120278505052781e+00,2.385871336675993507e-02,-1.174135660969238132e-02,-1.004363892094292554e+00
9.425000000000073541e+00,1.704196278127811048e+00,-6.619668127957568649e-01,2.509399402912474653e+00,-9.576224031893684763e-02,-1.036793986936923768e-02,9.721851165560220664e+00,2.245355020086651360e-02,-1.212910258765344945e-02,-1.006285183470044142e+00
9.430000000000074323e+00,1.702159662901962411e+00,-6.632887277053443054e-01,2.508777877992434568e+00,-1.100870610242543762e-01,-9.671574022226134618e-03,9.731108633179388789e+00,2.078114164778712900e-02,-1.186013350073350861e-02,-1.006207571375234311e+00
9.435000000000075104e+00,1.700116476285285172e+00,-6.646004090944044318e-01,2.508154393794083781e+00,-1.116026846851799897e-01,2.564284852760691236e-02,9.727654823906238590e+00,2.168826325814029662e-02,-1.216664539544587247e-02,-1.006821720743482640e+00
9.440000000000075886e+00,1.698066725180039649e+00,-6.659018376901013614e-01,2.507528952731835847e+00,-1.023639494077665801e-01,-4.375903029851359663e-03,9.736653825229675263e+00,2.328416477777862231e-02,-1.249171036655154395e-02,-1.006607117230358339e+00
9.445000000000076668e+00,1.696010416639021301e+00,-6.671929944718174577e-01,2.506901557236177247e+00,-1.135033335504878060e-01,-2.292085164971061073e-02,9.756475204224242859e+00,2.215953492268340694e-02,-1.301790530680031754e-02,-1.009383733964525520e+00
9.450000000000077449e+00,1.693947557876503751e+00,-6.684738606582804055e-01,2.506272209753486635e+00,-1.305562215652973923e-01,-1.649131013724663974e-02,9.755511020727748672e+00,2.315743213033941150e-02,-1.242918154223741217e-02,-1.009650634378324474e+00
9.455000000000078231e+00,1.691878156277460743e+00,-6.697444176935688498e-01,2.505640912745738635e+00,-1.150339865778251119e-01,-4.531198696273926706e-03,9.744942201942446758e+00,2.281015158133290269e-02,-1.341071199851004946e-02,-1.009747651707850524e+00
9.460000000000079012e+00,1.689802219404938910e+00,-6.710046472321740119e-01,2.505007668690096168e+00,-1.163282030982289994e-01,-1.495564390198906961e-02,9.748124830481760483e+00,2.091036820826899789e-02,-1.130722043573387063e-02,-1.010777963437836657e+00
9.465000000000079794e+00,1.687719755005477218e+00,-6.722545311233054655e-01,2.504372480078391749e+00,-1.314600336303838879e-01,1.144923738183945515e-02,9.758279213876093650e+00,2.088595654969007190e-02,-1.082355890551120643e-02,-1.010899902074370527e+00
9.470000000000080576e+00,1.685630771012490703e+00,-6.734940513946408025e-01,2.503735349416507994e+00,-1.389762961318013190e-01,-1.124036516175994788e-02,9.743637559653478775e+00,2.153262340661835084e-02,-1.042331947245695584e-02,-1.013636447427372689e+00
9.475000000000081357e+00,1.683535275547566545e+00,-6.747231902357287980e-01,2.503096279223660403e+00,-1.381001038698094763e-01,3.461690261187793955e-03,9.766711220638384816e+00,1.971181423045521852e-02,-1.187767129542703810e-02,-1.012271179776744967e+00
9.480000000000082139e+00,1.681433276919642728e+00,-6.759419299812589044e-01,2.502455272031594014e+00,-8.339660880019547640e-02,4.511139654030020193e-03,9.742064982266221307e+00,1.958998617692259137e-02,-1.196356367542532849e-02,-1.013076064091605888e+00
9.485000000000082920e+00,1.679324783622072381e+00,-6.771502530944147891e-01,2.501812330383703209e+00,-1.095536951870611508e-01,-1.578621159584514197e-02,9.744573988222240857e+00,1.998933179771639548e-02,-1.080293146005593605e-02,-1.013316045324002213e+00
9.490000000000083702e+00,1.677209804327600029e+00,-6.783481421505297426e-01,2.501167456834085812e+00,-1.484030486589945907e-01,-8.348778190456224851e-03,9.738893296814621792e+00,2.119101078303836302e-02,-1.164535680416855894e-02,-1.013985852484276862e+00
9.495000000000084484e+00,1.675088347881305895e+00,-6.795355798212581178e-01,2.500520653946541216e+00,-1.109387399824074694e-01,-5.814644930811010840e-04,9.740536777664040358e+00,2.057171741141107166e-02,-1.217922973862567773e-02,-1.015135070939967132e+00
9.500000000000085265e+00,1.672960423291600218e+00,-6.807125488594744089e-01,2.499871924293529446e+00,-1.032006732983137415e-01,7.825346103893201719e-03,9.736390071613538311e+00,2.211372407925905198e-02,-1.284805240932804411e-02,-1.014903859886201465e+00
9.505000000000086047e+00,1.670826039719374823e+00,-6.818790320850998121e-01,2.499221270455101340e+00,-1.230235412864089800e-01,1.022855666380031048e-03,9.750175641513198599e+00,2.044867891985569300e-02,-1.246912281489045982e-02,-1.014423476160606796e+00
9.510000000000086828e+00,1.668685206465446713e+00,-6.830350123720496658e-01,2.498568695017815866e+00,-1.088263760077713554e-01,-1.789903369345982598e-02,9.743041206792073083e+00,2.227386820383190497e-02,-1.299353045168447421e-02,-1.014445571702219384e+00
9.515000000000087610e+00,1.666537932956445811e+00,-6.841804726364792977e-01,2.497914200573657428e+00,-1.239031976795251233e-01,-2.615318393488142226e-02,9.723258981504910636e+00,2.186621505154036013e-02,-1.235470077381135671e-02,-1.014685055194286978e+00
9.520000000000088392e+00,1.664384228729325566e+00,-6.853153958264913692e-01,2.497257789718968723e+00,-1.293577361173676443e-01,2.418228843328704310e-04,9.763010450665882800e+00,2.176105331787208177e-02,-1.079102307194230309e-02,-1.014908239728633754e+00
9.525000000000089173e+00,1.662224103414690957e+00,-6.864397649134502677e-01,2.496599465053414235e+00,-1.154763910972106261e-01,-3.410471907748576642e-02,9.767099503859213883e+00,1.961410302633292274e-02,-1.027798508531613947e-02,-1.013947539543743170e+00
9.530000000000089955e+00,1.660057566719155053e+00,-6.875535628850294456e-01,2.495939229178984586e+00,-1.447908247250187797e-01,8.474076378988785324e-03,9.759658342620777915e+00,2.144502689570494322e-02,-1.119453039422957721e-02,-1.015749027092519130e+00
9.535000000000090736e+00,1.657884628406949501e+00,-6.886567727400957351e-01,2.495277084699061287e+00,-1.324009662679247190e-01,3.619007127880868695e-03,9.770127367994115630e+00,2.075989158082856834e-02,-1.066021615986310900e-02,-1.016398089775515601e+00
9.540000000000091518e+00,1.655705298281024085e+00,-6.897493774855129045e-01,2.494613034217550318e+00,-1.075221738251339043e-01,-2.666281416754036696e-02,9.721347381068682125e+00,2.097296499374558948e-02,-1.120115304292275578e-02,-1.015365498953657131e+00
9.545000000000092300e+00,1.653519586163879618e+00,-6.908313601349219679e-01,2.493947080338099198e+00,-1.212383806392710872e-01,-1.071809909595798117e-02,9.736687368091589079e+00,2.326481291061330628e-02,-1.357527022419632509e-02,-1.016585277364530304e+00
9.550000000000093081e+00,1.651327501878383286e+00,-6.919027037095297761e-01,2.493279225663405541e+00,-1.308308412779197738e-01,-3.601577317332561867e-02,9.756320476341601378e+00,2.109573622299067489e-02,-1.318176103226088164e-02,-1.015453003354026773e+00
9.555000000000093863e+00,1.649129055228812701e+00,-6.929633912409147722e-01,2.492609472794632186e+00,-1.033207341639897081e-01,-4.950384102174144527e-03,9.754619678318022125e+00,2.115123651441418867e-02,-1.168204453230767270e-02,-1.015417859254888810e+00
9.560000000000094644e+00,1.646924255982380680e+00,-6.940134057758294839e-01,2.491937824330932472e+00,-1.255223182206128829e-01,1.600692841568270020e-02,9.749689479756989741e+00,2.039752262860746596e-02,-1.131919881328981130e-02,-1.017183838349559055e+00
9.565000000000095426e+00,1.644713113851480335e+00,-6.950527303829558967e-01,2.491264282869096736e+00,-1.275004474658353038e-01,1.870449613938295064e-02,9.746127423470008821e+00,2.122999423444538528e-02,-1.194205424820646289e-02,-1.013341641476356081e+00
9.570000000000096207e+00,1.642495638476885400e+00,-6.960813481615441001e-01,2.490588851003321835e+00,-1.353352729926926290e-01,-1.800866217034627695e-02,9.748579879329559716e+00,2.083939659871457059e-02,-1.152799605640171532e-02,-1.014946156485423412e+00
9.575000000000096989e+00,1.640271839412130284e+00,-6.970992422518382803e-01,2.489911531325113003e+00,-1.046685658132068264e-01,-1.317184078517742718e-02,9.775299801479082618e+00,2.039304325951483629e-02,-1.212805172536713001e-02,-1.013275754016992325e+00
9.580000000000097771e+00,1.638041726109277230e+00,-6.981063958471728226e-01,2.489232326423314490e+00,-1.116584897639319451e-01,-1.446736821908079125e-02,9.730220904996601305e+00,2.160091743696151978e-02,-9.381257843579049113e-03,-1.014264091716856386e+00
9.585000000000098552e+00,1.635805307906262440e+00,-6.991027922075970791e-01,2.488551238884276096e+00,-1.198583491854688932e-01,1.428289078450756776e-02,9.728501563410416608e+00,2.136524350772014968e-02,-1.109240069020057777e-02,-1.012786245111115369e+00
9.590000000000099334e+00,1.633562594015993463e+00,-7.000884146748672654e-01,2.487868271292145828e+00,-1.342105756201794897e-01,4.771987334308487247e-03,9.781737919368937995e+00,2.367218516881276769e-02,-1.030352706104078683e-02,-1.012413164336835258e+00
9.595000000000100115e+00,1.631313593517348393e+00,-7.010632466886257408e-01,2.487183426229295780e+00,-1.314576555071648167e-01,3.141456045235837581e-03,9.738521284016369961e+00,2.356399283390924609e-02,-9.408936707552603002e-03,-1.010877214698904458e+00
9.600000000000100897e+00,1.629058315348202113e+00,-7.020272718035700521e-01,2.486496706276868363e+00,-1.095710261377798728e-01,1.782287429773616455e-02,9.735318795751137344e+00,2.308013137441030857e-02,-1.108398652017809211e-02,-1.011082688636732341e+00
9.605000000000101679e+00,1.626796768300580398e+00,-7.029804737074005772e-01,2.485808114015440662e+00,-1.121761037832701563e-01,8.452741166604750556e-03,9.733236176434518327e+00,2.061197738207557958e-02,-8.737872237128680233e-03,-1.010222736378605379e+00
9.610000000000102460e+00,1.624528961018014916e+00,-7.039228362393250560e-01,2.485117652025798485e+00,-1.571922697121476142e-01,7.216101967042613460e-03,9.751536471793601280e+00,2.203264211283076368e-02,-8.833396276219334167e-03,-1.011895303074688002e+00
9.615000000000103242e+00,1.622254901995143328e+00,-7.048543434088864190e-01,2.484425322889808552e+00,-1.224539809284861253e-01,2.602787271112148165e-02,9.728585360612468591e+00,2.246443506817540764e-02,-8.209047325211826784e-03,-1.007173254115128147e+00
9.620000000000104023e+00,1.619974599579571573e+00,-7.057749794148779898e-01,2.483731129191379505e+00,-1.011458161737888023e-01,9.689771930426983523e-03,9.746602477506378648e+00,2.100455781938505989e-02,-8.185481460181585206e-03,-1.009050127143164222e+00
9.625000000000104805e+00,1.617688061975983471e+00,-7.066847286641049219e-01,2.483035073517500191e+00,-1.522041262809371853e-01,2.112357267571245145e-02,9.759680917694073088e+00,2.257323365898164166e-02,-6.987861160759407247e-03,-1.005458457162696551e+00
9.630000000000105587e+00,1.615395297252455897e+00,-7.075835757897506184e-01,2.482337158459340554e+00,-1.360502342518593588e-01,-1.794319412624338639e-02,9.762198083584801012e+00,2.074222606216166026e-02,-9.083991416665666840e-03,-1.008054642893578601e+00
9.635000000000106368e+00,1.613096313348906685e+00,-7.084715056691125445e-01,2.481637386613399165e+00,-1.029815927390178021e-01,6.120750187523412052e-03,9.753183512315619197e+00,2.259130753943794367e-02,-7.695558525047717022e-03,-1.007139067602601745e+00
9.640000000000107150e+00,1.610791118087577578e+00,-7.093485034404750644e-01,2.480935760582686278e+00,-1.146800423287076820e-01,8.573548237545897729e-04,9.746127148776366766e+00,2.010652021161754566e-02,-7.143865459635147762e-03,-1.004531930839725584e+00
9.645000000000107931e+00,1.608479719185422319e+00,-7.102145545188990328e-01,2.480232282977923308e+00,-1.514440514259337567e-01,-1.171446875325240274e-03,9.715805709379516486e+00,2.107363869096040912e-02,-6.594363524559505862e-03,-1.002311542568202096e+00
9.650000000000108713e+00,1.606162124268250446e+00,-7.110696446107173108e-01,2.479526956418743211e+00,-1.142578065570932916e-01,3.222190607775227492e-03,9.758816754565064144e+00,2.257235996246535759e-02,-9.191110814877414409e-03,-1.003082291696119510e+00
9.655000000000109495e+00,1.603838340886449831e+00,-7.119137597265440265e-01,2.478819783534877974e+00,-1.437758440467086785e-01,7.992584410353048910e-03,9.748603195158224821e+00,2.201745936530356829e-02,-5.205119629676260157e-03,-1.001461580976757748e+00
9.660000000000110276e+00,1.601508376532091216e+00,-7.127468861926193888e-01,2.478110766967312362e+00,-1.365993242047113809e-01,-5.244789963338382724e-03,9.710942554185404418e+00,2.007341707293394673e-02,-5.470934563198734391e-03,-1.000809493378390869e+00
9.665000000000111058e+00,1.599172238657198264e+00,-7.135690106603348459e-01,2.477399909369393249e+00,-1.297410575669697974e-01,3.822556445096468754e-03,9.739580745873393397e+00,2.085280221414348087e-02,-6.742166305542103728e-03,-9.997697900013033934e-01
9.670000000000111839e+00,1.596829934692951536e+00,-7.143801201138038071e-01,2.476687213407875010e+00,-1.119882736315582772e-01,4.312544725670922410e-03,9.736244609061804667e+00,2.022289640377806022e-02,-7.375941696383218893e-03,-9.967943882420124968e-01
9.675000000000112621e+00,1.594481472069579464e+00,-7.151802018753685708e-01,2.475972681763887184e+00,-9.273958261657370972e-02,-1.809339302476496714e-02,9.739159940193486520e+00,2.069696765608214362e-02,-8.776210508435321189e-03,-9.969829733553452478e-01
9.680000000000113403e+00,1.592126858236681874e+00,-7.159692436089596379e-01,2.475256317133812001e+00,-1.139784870051594734e-01,3.007915340689599690e-03,9.744803995051972478e+00,1.957084245003443135e-02,-7.724135130892357745e-03,-9.966566215754316671e-01
9.685000000000114184e+00,1.589766100683722261e+00,-7.167472333212502322e-01,2.474538122230059312e+00,-1.351660338379691850e-01,-7.461741688484970457e-03,9.752838833716444000e+00,1.982866537264210693e-02,-6.204564579338016014e-03,-9.929128188434473978e-01
9.690000000000114966e+00,1.587399206960423914e+00,-7.175141593605772750e-01,2.473818099781722957e+00,-1.225042236859420763e-01,4.385749370110665624e-02,9.745298778655845595e+00,1.937828919512603332e-02,-6.180702810458135223e-03,-9.928670182677086231e-01
9.695000000000115747e+00,1.585026184696801677e+00,-7.182700104136294783e-01,2.473096252535115003e+00,-1.383252383066121138e-01,1.251720049771709586e-02,9.731813902302308250e+00,1.970007311160830790e-02,-5.826891888549583579e-03,-9.915340081112611337e-01
9.700000000000116529e+00,1.582647041622567752e+00,-7.190147754999305363e-01,2.472372583254164979e+00,-1.156616799994277939e-01,9.669916372159586757e-03,9.742295910387950286e+00,1.829450304229737756e-02,-6.413978273555620731e-03,-9.858555869242214831e-01
9.705000000000117311e+00,1.580261785585654444e+00,-7.197484439641759213e-01,2.471647094720677895e+00,-1.036305001482859534e-01,1.278120623363216898e-02,9.746830310857239610e+00,1.918780693760609168e-02,-5.752869592724764100e-03,-9.886773101097363625e-01
9.710000000000118092e+00,1.577870424569609353e+00,-7.204710054665089958e-01,2.470919789734450145e+00,-1.267763548011147379e-01,-3.015338743513831452e-03,9.738471421994756128e+00,1.903155845089883266e-02,-5.249973525019558870e-03,-9.861443356575052555e-01
9.715000000000118874e+00,1.575472966709627443e+00,-7.211824499708495706e-01,2.470190671113233982e+00,-1.083331789778517462e-01,1.151368478231647695e-02,9.779181903317329727e+00,1.909747218995099666e-02,-7.001363518622857364e-03,-9.836248680971028113e-01
